MKOA WA SIMIYU,,,,,,,,Scope of works,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,Medium Voltage Line (Km),,Distribution Transformer (kVA),,,LV (km),,,Customers,,
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Bulyashi,129,Mwamasangu,,0.5,1,,,1.0,2.0,3.0,33,3,36
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Dakama,130,Mwabayanda,,2.2,1,,,2.0,2.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Dakama,131,Mwankali,,1.9,1,,,1.0,2.0,3.0,30,2,32
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Mwambiti,132,Bubolwanaga,,0.0,1,,,2.0,2.0,4.0,31,3,34
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Mwambiti,133,Wiyelelwa,,0.0,1,,,1.5,3.0,4.5,37,3,40
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Mwambiti,134,Bukingwaminzi,,1.4,1,,,2.0,2.0,4.0,35,3,38
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Mwambiti,135,Mwabasabi,,0.5,1,,,2.0,2.0,4.0,35,3,38
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Mwambiti,136,Nkonze,,0.5,,1,,1.5,2.0,3.5,33,2,35
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Mwambiti,137,Mwabalambu,,0.0,1,,,2.0,2.0,4.0,33,3,36
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Mwambiti,138,Mabambasi,,0.0,1,,,2.0,2.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Itongolyang'hamba,139,Itongo,,1.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Itongolyang'hamba,140,Migunga,,2.8,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Malwilo,141,Mwabasabi,,0.0,1,,,1.5,2.0,3.5,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Malwilo,142,Bondeni,,0.0,,,,1.5,2.0,3.5,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamishali,Malwilo,143,Nguliti,,3.0,,,,1.5,2.0,3.5,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwanyahina,144,Magwina,,0.5,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwanyahina,145,Mwanghalaja,,2.7,1,,,2.0,3.0,5.0,55,4,59
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,146,Mwagwila,,0.6,1,,,2.0,3.0,5.0,38,4,42
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,147,Buhangija,,0.0,1,,,2.0,3.0,5.0,31,5,36
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,148,Mwakisula,,1.4,1,,,2.0,3.0,5.0,32,3,35
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,149,Kisesa,,2.1,1,,,2.0,3.0,5.0,44,4,48
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,150,Mwagawe,,1.3,1,,,2.0,3.0,5.0,44,4,48
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,151,Iyogelo,,0.0,1,,,2.0,3.0,5.0,120,7,127
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,152,Uswahili,,3.7,,1,,2.0,3.0,5.0,140,7,147
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwagwila,153,Mwamanyenge,,0.7,1,,,2.0,3.0,5.0,33,4,37
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,154,Witamhiya,,0.3,1,,,1.0,2.0,3.0,60,3,63
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,155,Bugombela,,2.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,156,Bulyanghune,,0.4,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,157,Kizeze,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,158,Busia,,1.8,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,159,Mwambuli,,1.4,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,160,Sanjo,,1.5,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,161,Mwadindi-Muga,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,162,Ming'ongwa,,1.3,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,163,Iyogelo,,1.4,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Buganza,164,Mwamusingi,,2.2,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwajidalala,165,Zabuko,,2.5,1,,,1.0,3.0,4.0,60,4,64
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwajidalala,166,Mlimani,,2.2,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwanyahina,Mwajidalala,167,Mwituni,,0.9,,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Ng'hoboko,168,Bufu,,2.9,1,,,2.0,2.0,4.0,28,3,31
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Ng'hoboko,169,Mwawinga,,3.7,1,,,1.0,2.0,3.0,30,3,33
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Ng'hoboko,170,Mabambasi,,2.0,1,,,1.0,2.0,3.0,33,3,36
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Ng'hoboko,171,Migunga,,1.0,1,,,1.0,2.0,3.0,34,3,37
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Maweni,172,Ng'wanduliwe,,2.2,1,,,2.0,2.0,4.0,30,4,34
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Maweni,173,Mwamasule,,2.5,1,,,1.0,3.0,4.0,32,3,35
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Maweni,174,Magulya,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Maweni,175,Mwabasabi,,3.9,1,,,1.0,3.0,4.0,33,3,36
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Isebanda,176,Nkololo,,3.4,,1,,1.0,2.0,3.0,27,3,30
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Isebanda,177,Mwankali,,3.2,1,,,1.0,2.0,3.0,30,2,32
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Isebanda,178,Bufu,,0.0,1,,,2.0,2.0,4.0,38,4,42
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Minyanda,179,Idoselo,,0.0,1,,,1.0,2.0,3.0,30,3,33
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Minyanda,180,Mbugani,,1.8,1,,,1.5,2.5,4.0,35,4,39
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Minyanda,181,Busulwa,,1.6,1,,,1.0,3.0,4.0,28,3,31
Simiyu,Meatu,Meatu DC,Meatu,Ng'hoboko,Minyanda,182,Dakama,,2.2,,1,,1.5,2.5,4.0,35,4,39
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Kabondo,183,Nula,,1.2,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Kabondo,184,Njia panda,,0.8,,1,,2.0,2.0,4.0,30,4,34
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Kabondo,185,Mwakisenge,,0.5,1,,,2.0,2.0,4.0,33,3,36
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Kabondo,186,Mwajilala,,0.6,1,,,1.0,3.0,4.0,30,3,33
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Magulya,187,Maweni,,0.8,1,,,1.0,3.0,4.0,45,3,48
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Magulya,188,Sakasaka A,,0.0,1,,,2.0,3.0,5.0,65,4,69
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Magulya,189,Sakasaka B,,0.6,1,,,2.0,3.0,5.0,60,5,65
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Magulya,190,Nzagamo,,0.0,1,,,2.0,2.0,4.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Mwafuguji,191,Ng'wantumba,,2.7,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Mwafuguji,192,Makalwe,,1.3,1,,,1.0,2.0,3.0,53,3,56
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Mwafuguji,193,Mabambasi,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Kabondo,Mwafuguji,194,Mwamasindi,,4.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Mwamalole,376,Mwangikulu,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Mwamalole,377,Kisesa,,1.5,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Mwamalole,378,Mlimani,,1.8,1,,,2.0,3.0,5.0,60,4,64
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Mwamalole,379,Mwabagalu,,0.2,1,,,1.0,2.0,3.0,56,4,60
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Mwamalole,380,Mwabagosha,,3.9,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Lata,381,Mwamasubi,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Lata,382,Badi,,7.4,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Lata,383,Mwabagalu,,5.1,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Lata,384,Geshigeshi,,2.9,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Lata,385,Mwahemed,,1.4,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Usiulize,386,Mtakuja,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Usiulize,387,Nhendegese,,2.9,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Usiulize,388,Geigai,,6.2,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamalole,Usiulize,389,Geshigeshi,,4.6,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamanimba,390,Mwabanyanda,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamanimba,391,Mwamasubi,,6.1,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamanimba,392,Mabambasi,,3.7,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamanimba,393,Njia panda,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamanimba,394,Lyusa,,5.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamatiga,395,Buhangija,,3.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamatiga,396,Badi,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanimba,Mwamatiga,397,Ng'wang'halaja,,1.8,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Bukundi,398,Bukingwanziku,,0.0,1,,,1.0,2.0,3.0,30,3,33
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Bukundi,399,Bukingwaminzi,,3.8,1,,,2.0,3.0,5.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Bukundi,400,Mwashigela,,2.9,1,,,2.0,2.0,4.0,30,2,32
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Lukale,401,Limbita,,4.5,1,,,1.0,2.0,3.0,49,2,51
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Lukale,402,Dumanang,,3.4,1,,,1.0,2.0,3.0,49,2,51
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Mwabagimu,403,Migunga,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Mwabagimu,404,Mwamalulu,,3.7,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Mwabagimu,405,Singili,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Mwabagimu,406,Nyalanja,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Bukundi,Witamhiya,407,Mwamaboku,,2.9,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Mwanjolo,408,Isangijo ''B'',,0.5,1,,,2.0,3.0,5.0,47,4,51
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Mwanjolo,409,Mwabasabi,,5.5,1,,,2.0,3.0,5.0,44,3,47
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Mwanjolo,410,Badi,,2.1,1,,,2.0,3.0,5.0,38,4,42
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Mwanjolo,411,Mwabalebi,,0.6,1,,,2.0,3.0,5.0,46,5,51
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Mwanjolo,412,Idoselo,,1.8,1,,,2.0,3.0,5.0,37,3,40
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Mwanjolo,413,Buhangija,,0.5,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Jinamo,414,Gunhuni,,4.6,1,,,2.0,3.0,5.0,39,4,43
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Jinamo,415,Nzanzagumo,,0.0,1,,,2.0,3.0,5.0,33,4,37
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Chambala,416,Magonangili,,0.8,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Mwanjolo,Chambala,417,Bupunja,,1.1,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Mbushi,418,Jiloleli,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Mbushi,419,Mwabasabi,,4.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Mbushi,420,Butuja,,0.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Mbushi,421,Iponanabolo,,1.1,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Mbushi,422,Mwabalaturu,,0.9,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Mbushi,423,Imalabupina,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Shusuni,424,Sakasaka,,3.0,1,,,1.0,2.0,3.0,56,3,59
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Shusuni,425,Mwamapuli,,3.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Shusuni,426,Pandagichiza,,2.8,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Shusuni,427,Ilamboyangubu,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mbushi,Shusuni,428,Italelyawanga,,4.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwakipopo,429,Idisa,,3.8,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwakipopo,430,Mwabalamba,,1.4,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwakipopo,431,Mwatandala,,0.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwakipopo,432,Mwabagalu,,0.8,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwakipopo,433,Shinyanga madaso,,0.0,1,,,1.0,2.0,3.0,50,4,54
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamanongu,434,Mwabalogi,,0.4,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamanongu,435,Elimu,,0.5,1,,,2.0,3.0,5.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamanongu,436,Mwabasabi,,0.9,1,,,2.0,3.0,5.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamanongu,437,Busangu,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamangembe,438,Sanjo,,0.0,1,,,1.0,2.0,3.0,60,3,63
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamangembe,439,Kisesa,,0.0,1,,,1.0,2.0,3.0,60,3,63
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamangembe,440,Masanga,,3.9,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Mwamangembe,441,Njia panda,,0.4,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Igushilu,442,Mwatuju,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Igushilu,443,Igushilu,,0.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Igushilu,444,Buyole,,1.4,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwamanongu,Igushilu,445,Ibaga,,2.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Imalaseko,446,Mshikamano,,0.0,1,,,2.0,3.0,5.0,54,3,57
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Imalaseko,447,Mwakisatya,,1.5,,1,,2.0,3.0,5.0,54,3,57
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Imalaseko,448,Mwasusu,,2.9,1,,,1.0,2.0,3.0,54,3,57
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Imalaseko,449,Malesela,,0.8,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Imalaseko,450,Mabushi,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Nata,451,Mwamagandaga,,1.4,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Nata,452,Mwabayanda,,3.5,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Nata,453,Isangalyabayege,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Nata,454,Mwamakalanga,,1.1,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Mwang'humbi,455,Mwamanota,,1.1,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Mwang'humbi,456,Isemelo,,-,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Mwang'humbi,457,Pamba,,0.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Mwang'humbi,458,Igembesabo,,0.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Isanga,459,Sanjo,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Imalaseko,Isanga,460,Mizanza,,0.8,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabuzo,461,Migunga,,0.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabuzo,462,Songambele,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabuzo,463,Mwamasingili,,3.2,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabuzo,464,Stooni,,0.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabuzo,465,Mabambasi,,0.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabuzo,466,Ujamaa,,0.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwamanoni,467,Kisesa,,2.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwamanoni,468,Mwabalambu,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwamanoni,469,Mwangikulu,,0.3,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwamanoni,470,Migunga,,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwamanoni,471,Jahulula,,2.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwanzugi,472,Mikomangwa,,1.6,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwanzugi,473,"Mwamasigili ""B""",,0.0,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwanzugi,474,Iyogelo,,3.8,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabalebi,475,Mwabalebi,,-,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabalebi,476,Bugwesa,,2.4,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwabalebi,477,Mwamasigili ,,1.5,1,,,1.0,2.0,3.0,50,3,53
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwangikulu,478,Mwalugonda,,5.7,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwangikulu,479,Manalo,,0.0,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Meatu,Mwabuzo,Mwangikulu,480,Hindabuluge,,2.5,1,,,1.0,2.0,3.0,55,3,58
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Itinje,25,Mkindabiye,,0.0,1,,,2.0,2.0,4.0,25,2,27
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Itinje,26,Shogashoga,,0.9,,1,,1.5,2.0,3.5,30,3,33
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Itinje,27,Majengo,,0.0,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Itinje,28,Mwaholo,,0.0,1,,,1.5,2.0,3.5,31,3,34
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,29,Mwafale,,1.9,,1,,2.0,3.0,5.0,85,5,90
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,30,Songambele,,0.7,1,,,2.0,3.0,5.0,90,5,95
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,31,Njia panda,,0.0,1,,,2.0,3.0,5.0,50,3,53
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,32,Bukingwaminzi,,1.1,1,,,2.0,3.0,5.0,52,3,55
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,33,Mwawifa,,0.0,1,,,2.0,3.0,5.0,46,4,50
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,34,Mwagimagi,,0.0,1,,,2.0,3.0,5.0,70,4,74
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,35,Mwanduonene,,1.2,1,,,1.5,2.5,4.0,60,3,63
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwagayi,36,Mwamatila,,1.9,1,,,1.5,3.0,4.5,68,3,71
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwasungura,37,Mwamhande,,0.3,1,,,2.0,1.0,3.0,40,4,44
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwasungura,38,Mwashata,,2.0,1,,,1.5,2.5,4.0,33,3,36
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwasungura,39,Mwashimuda,,1.7,1,,,1.0,2.0,3.0,30,33,63
Simiyu,Meatu,Meatu DC,Kisesa,Itinje,Mwasungura,40,Majengo,,3.8,1,1,,1.0,2.0,3.0,35,4,39
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwageni,41,Lugulu,,0.0,1,,,2.0,3.0,5.0,47,5,52
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwageni,42,Mwankindwa A,,0.3,,1,,2.0,3.0,5.0,50,5,55
Simiyu,Meatu,Meatu DC,Kisesa,Isengwa,Mwageni,43,Mwankindwa B,,0.9,1,,,2.0,3.0,5.0,56,4,60
